Cliente_Cod,Cliente_Status,Cliente_Idade,Cliente_Genero,Dependent_count,Cliente_Nivel_Educacao,Estado_Civil,Categoria_Cartao
779219208,Existing Customer,38,F,2,High School,Single,Blue
712342833,Existing Customer,52,F,2,Graduate,Married,Blue
721121283,Existing Customer,37,F,2,Graduate,Single,Blue
790006383,Existing Customer,45,M,0,Unknown,Married,Blue
756989583,Existing Customer,41,M,4,Graduate,Unknown,Blue
717477783,Attrited Customer,49,F,4,Unknown,Single,Silver
716614683,Existing Customer,49,M,3,College,Single,Gold
789942033,Attrited Customer,43,M,4,Graduate,Single,Blue
740784258,Existing Customer,47,F,2,College,Single,Blue
711336033,Existing Customer,26,F,0,Unknown,Single,Blue
768141558,Existing Customer,51,M,3,College,Single,Blue
717179508,Existing Customer,33,F,0,Graduate,Single,Blue
716520033,Existing Customer,52,M,2,Post-Graduate,Married,Blue
783625008,Existing Customer,51,M,2,Post-Graduate,Single,Blue
769330908,Existing Customer,49,F,4,High School,Married,Blue
789396783,Existing Customer,30,F,0,High School,Single,Blue
709310433,Existing Customer,65,F,0,Unknown,Single,Blue
713094483,Existing Customer,43,F,3,Unknown,Married,Blue
770753733,Existing Customer,42,F,5,College,Single,Blue
712659408,Existing Customer,57,M,1,High School,Married,Blue
768475383,Existing Customer,62,F,0,Unknown,Single,Blue
779655183,Existing Customer,48,M,4,College,Single,Blue
711278283,Existing Customer,61,F,1,High School,Unknown,Blue
713345508,Existing Customer,43,F,2,High School,Single,Blue
711379083,Existing Customer,60,F,0,Doctorate,Single,Blue
789144633,Existing Customer,45,M,1,Graduate,Married,Blue
708393633,Existing Customer,41,F,0,High School,Married,Blue
708657033,Existing Customer,60,F,2,College,Single,Blue
717949008,Attrited Customer,40,F,4,High School,Single,Blue
788866983,Existing Customer,63,F,0,Unknown,Single,Blue
751283658,Existing Customer,42,F,4,Unknown,Single,Blue
718243533,Existing Customer,48,M,3,Post-Graduate,Divorced,Blue
779754408,Existing Customer,44,M,3,Graduate,Single,Blue
794866983,Existing Customer,51,F,1,Doctorate,Married,Blue
711832533,Existing Customer,42,M,3,High School,Single,Silver
788552658,Existing Customer,46,F,4,Uneducated,Married,Blue
715415508,Existing Customer,42,F,4,Graduate,Single,Blue
719962458,Existing Customer,44,F,2,Graduate,Unknown,Blue
712734933,Attrited Customer,43,F,2,College,Married,Blue
717410508,Existing Customer,43,M,3,Unknown,Married,Silver
711796683,Existing Customer,50,F,2,Graduate,Single,Blue
709407933,Existing Customer,51,M,3,High School,Single,Silver
810493458,Existing Customer,52,F,1,Uneducated,Single,Blue
720494058,Existing Customer,51,F,2,College,Married,Blue
717050883,Existing Customer,60,F,1,High School,Single,Blue
713163258,Attrited Customer,38,F,2,Unknown,Married,Blue
715659333,Existing Customer,43,F,4,High School,Single,Blue
712414908,Existing Customer,45,F,4,Unknown,Married,Blue
720175008,Existing Customer,48,F,2,Doctorate,Married,Blue
719876808,Existing Customer,43,M,3,Unknown,Divorced,Blue
713334483,Attrited Customer,46,M,1,Post-Graduate,Single,Blue
708360108,Existing Customer,50,M,1,College,Single,Blue
720676158,Existing Customer,34,F,4,Uneducated,Single,Blue
716631708,Existing Customer,56,M,2,High School,Married,Blue
713025558,Attrited Customer,53,F,5,Doctorate,Single,Blue
710506683,Existing Customer,47,F,4,High School,Single,Blue
712428333,Existing Customer,49,M,3,Uneducated,Single,Blue
718041033,Existing Customer,47,F,4,Graduate,Married,Blue
709169133,Existing Customer,35,F,1,High School,Married,Blue
718164858,Existing Customer,42,F,4,Post-Graduate,Married,Blue
809565183,Attrited Customer,52,F,1,Graduate,Single,Blue
778377183,Existing Customer,49,M,3,Graduate,Single,Blue
712845258,Existing Customer,41,M,2,Uneducated,Married,Gold
716915133,Existing Customer,42,F,2,Unknown,Single,Blue
771403008,Existing Customer,52,M,2,Graduate,Unknown,Blue
787441383,Existing Customer,52,F,0,Graduate,Married,Blue
711345258,Existing Customer,52,F,2,High School,Married,Blue
713685033,Attrited Customer,44,F,2,Graduate,Married,Blue
718205283,Existing Customer,48,F,3,College,Single,Blue
708337683,Existing Customer,51,M,2,Uneducated,Single,Blue
720941433,Attrited Customer,53,F,3,High School,Married,Blue
710201058,Existing Customer,46,F,4,Graduate,Married,Blue
785218458,Existing Customer,44,M,2,Graduate,Married,Blue
770740308,Existing Customer,49,F,4,Graduate,Unknown,Blue
787493808,Attrited Customer,48,F,4,Graduate,Unknown,Blue
708846183,Existing Customer,48,M,4,College,Single,Blue
810586833,Existing Customer,38,F,3,Graduate,Divorced,Blue
711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Blue
712425258,Existing Customer,46,F,4,Unknown,Single,Blue
772063308,Existing Customer,45,M,2,Graduate,Single,Blue
718574808,Existing Customer,33,F,2,Graduate,Single,Blue
717131283,Existing Customer,43,F,4,High School,Divorced,Blue
798996183,Existing Customer,61,F,0,Unknown,Married,Blue
716831508,Existing Customer,47,F,3,High School,Single,Blue
715297908,Attrited Customer,41,F,4,College,Unknown,Blue
813234108,Existing Customer,45,F,3,Uneducated,Married,Blue
711027183,Existing Customer,50,M,4,College,Single,Blue
718812708,Attrited Customer,57,M,2,Graduate,Single,Blue
709505808,Attrited Customer,45,F,3,College,Single,Blue
711267633,Attrited Customer,50,F,3,Graduate,Divorced,Blue
719613783,Existing Customer,51,F,1,Doctorate,Married,Blue
719035758,Existing Customer,53,F,3,Uneducated,Divorced,Blue
708473133,Existing Customer,55,F,1,Graduate,Married,Blue
712996833,Existing Customer,40,F,1,High School,Married,Blue
720963258,Attrited Customer,52,F,3,College,Married,Blue
819606258,Existing Customer,48,M,4,Unknown,Married,Blue
714634983,Attrited Customer,44,F,1,Unknown,Single,Blue
806428908,Existing Customer,60,F,1,Graduate,Single,Blue
710903358,Existing Customer,65,F,0,Unknown,Single,Blue
712676208,Existing Customer,46,F,5,High School,Single,Blue
709005633,Attrited Customer,62,M,0,High School,Single,Blue
712102983,Existing Customer,47,F,2,College,Married,Blue
754480233,Existing Customer,50,M,2,Post-Graduate,Divorced,Blue
719042208,Existing Customer,43,M,4,Doctorate,Unknown,Blue
716251608,Existing Customer,45,F,4,Unknown,Married,Blue
715537383,Existing Customer,46,M,3,College,Single,Blue
709460883,Attrited Customer,38,F,2,Doctorate,Married,Blue
789325008,Existing Customer,49,M,3,College,Single,Blue
719195733,Existing Customer,47,M,3,College,Married,Blue
787665258,Attrited Customer,47,F,3,Unknown,Married,Blue
710226708,Existing Customer,55,F,2,Uneducated,Divorced,Blue
711982383,Existing Customer,62,M,1,Graduate,Single,Blue
716345283,Existing Customer,55,M,2,Uneducated,Single,Blue
816850458,Attrited Customer,33,M,2,Unknown,Married,Blue
710842308,Existing Customer,41,F,5,Uneducated,Single,Blue
713132133,Existing Customer,54,F,1,Unknown,Married,Blue
788874333,Existing Customer,55,M,3,Post-Graduate,Unknown,Blue
717987258,Existing Customer,43,F,3,Unknown,Single,Blue
793712658,Attrited Customer,52,M,3,Graduate,Married,Blue
708324483,Existing Customer,47,F,4,Unknown,Single,Blue
768612258,Existing Customer,52,F,3,Unknown,Single,Blue
719659758,Existing Customer,45,F,4,High School,Married,Blue
711313158,Existing Customer,50,F,4,Unknown,Single,Blue
716483358,Existing Customer,44,M,3,Graduate,Single,Blue
719829633,Existing Customer,42,F,2,Unknown,Married,Blue
812465958,Existing Customer,53,F,3,Post-Graduate,Divorced,Blue
786536808,Existing Customer,51,M,2,College,Married,Blue
807369708,Existing Customer,52,M,3,College,Married,Blue
711397533,Existing Customer,52,F,2,High School,Married,Blue
711740508,Existing Customer,50,F,1,Unknown,Married,Blue
715233108,Existing Customer,38,M,1,College,Married,Blue
813807258,Existing Customer,50,F,2,High School,Married,Blue
769183908,Existing Customer,51,F,2,Doctorate,Single,Blue
718451133,Existing Customer,48,M,2,Graduate,Single,Blue
721115733,Existing Customer,47,M,3,Unknown,Married,Blue
720085233,Attrited Customer,51,F,2,Doctorate,Divorced,Blue
717036408,Existing Customer,36,F,1,Uneducated,Single,Blue
714427608,Existing Customer,45,F,5,Post-Graduate,Married,Blue
780019908,Existing Customer,53,F,1,Graduate,Single,Blue
827898033,Attrited Customer,54,F,1,Uneducated,Married,Blue
720302883,Existing Customer,53,F,3,Graduate,Married,Blue
715893633,Existing Customer,47,F,4,Doctorate,Single,Blue
720730683,Existing Customer,51,F,2,Graduate,Married,Blue
720638283,Existing Customer,40,F,4,College,Single,Blue
789053883,Existing Customer,43,M,3,Post-Graduate,Single,Blue
719286708,Existing Customer,50,F,1,Graduate,Single,Blue
713952558,Attrited Customer,53,F,3,Doctorate,Single,Blue
793395933,Existing Customer,59,F,1,High School,Single,Blue
813895458,Existing Customer,49,F,0,Unknown,Single,Blue
771733608,Attrited Customer,47,F,1,Graduate,Married,Blue
710102208,Existing Customer,56,M,2,Graduate,Single,Blue
719511783,Existing Customer,48,F,1,Unknown,Married,Blue
712849158,Attrited Customer,55,M,0,High School,Divorced,Blue
783070833,Existing Customer,34,F,4,Graduate,Single,Blue
713419908,Existing Customer,58,F,2,High School,Married,Blue
789345408,Existing Customer,39,F,2,College,Married,Blue
720992883,Existing Customer,47,F,4,Graduate,Married,Blue
803652633,Existing Customer,47,F,2,Uneducated,Single,Blue
789248958,Existing Customer,37,F,2,High School,Married,Blue
716178483,Existing Customer,41,F,4,Uneducated,Unknown,Blue
715440558,Existing Customer,50,F,1,Graduate,Married,Blue
711535158,Attrited Customer,46,F,1,College,Unknown,Blue
713647083,Existing Customer,53,F,2,Uneducated,Single,Blue
718311933,Attrited Customer,53,F,4,Doctorate,Married,Blue
718404783,Attrited Customer,59,F,0,Unknown,Married,Blue
817332483,Attrited Customer,63,M,0,Doctorate,Single,Blue
710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Blue
794965233,Attrited Customer,51,F,1,Graduate,Married,Silver
710512833,Existing Customer,38,F,2,Graduate,Married,Blue
710803008,Existing Customer,40,F,3,Doctorate,Married,Blue
712987608,Existing Customer,51,F,2,Doctorate,Single,Blue
716974383,Existing Customer,41,M,5,Graduate,Single,Blue
720930633,Attrited Customer,58,F,0,High School,Single,Blue
710136258,Attrited Customer,33,F,2,Graduate,Single,Blue
779438208,Existing Customer,38,F,3,Graduate,Single,Blue
721017333,Existing Customer,42,F,4,Post-Graduate,Married,Blue
720952608,Existing Customer,44,F,2,High School,Single,Blue
712886733,Existing Customer,44,F,1,Graduate,Unknown,Blue
810545733,Existing Customer,47,F,2,College,Married,Blue
822132858,Attrited Customer,41,M,4,Uneducated,Married,Blue
713526258,Attrited Customer,47,M,3,Uneducated,Single,Blue
712877733,Existing Customer,48,M,5,Graduate,Married,Blue
713339283,Existing Customer,54,M,3,Unknown,Married,Blue
720473433,Existing Customer,59,F,1,Graduate,Unknown,Blue
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,Blue
711824358,Existing Customer,44,F,4,College,Single,Blue
789990333,Existing Customer,43,F,4,Graduate,Single,Blue
721332033,Existing Customer,42,M,2,Unknown,Single,Blue
709612983,Attrited Customer,41,F,2,Graduate,Married,Blue
771058908,Existing Customer,55,F,3,High School,Single,Blue
715471833,Existing Customer,50,M,0,Post-Graduate,Married,Blue
711781233,Existing Customer,53,F,3,Graduate,Married,Blue
713947908,Existing Customer,33,M,2,High School,Married,Blue
709741608,Existing Customer,51,M,2,Unknown,Single,Blue
709333608,Existing Customer,58,F,2,High School,Single,Blue
709688883,Attrited Customer,45,M,3,High School,Unknown,Blue
716269308,Existing Customer,56,F,3,Graduate,Single,Blue
708692583,Attrited Customer,44,F,2,High School,Single,Blue
709892658,Existing Customer,48,F,5,Graduate,Single,Blue
713815383,Attrited Customer,53,M,1,High School,Single,Blue
710183283,Existing Customer,55,F,1,High School,Married,Blue
711937158,Existing Customer,49,M,3,College,Married,Blue
771486933,Existing Customer,64,M,1,Graduate,Single,Blue
717450633,Attrited Customer,47,M,3,Uneducated,Single,Blue
718421808,Existing Customer,56,F,2,Uneducated,Married,Blue
716403633,Existing Customer,60,F,0,College,Divorced,Blue
717646983,Attrited Customer,59,F,1,Graduate,Single,Blue
778837083,Attrited Customer,50,M,2,Graduate,Married,Blue
768632958,Attrited Customer,59,F,1,Graduate,Single,Blue
715622508,Attrited Customer,52,M,2,Unknown,Married,Blue
708402333,Existing Customer,48,F,2,Doctorate,Divorced,Blue
708946008,Attrited Customer,46,F,3,College,Married,Blue
715625658,Existing Customer,49,F,3,High School,Married,Blue
789599283,Existing Customer,44,F,3,College,Divorced,Blue
708960858,Existing Customer,40,M,4,High School,Married,Blue
814840833,Attrited Customer,44,M,4,Doctorate,Married,Blue
772082208,Existing Customer,39,M,1,Graduate,Single,Blue
711597183,Existing Customer,43,M,2,Uneducated,Divorced,Blue
712110333,Attrited Customer,37,F,3,High School,Single,Blue
718673358,Attrited Customer,35,M,3,Doctorate,Married,Blue
712479633,Attrited Customer,31,F,1,Unknown,Single,Blue
716108283,Existing Customer,53,F,4,Graduate,Married,Blue
779360808,Existing Customer,49,F,3,Graduate,Married,Blue
716352033,Existing Customer,49,F,2,Graduate,Married,Blue
716643033,Attrited Customer,41,F,2,Graduate,Married,Blue
711567333,Existing Customer,43,M,1,High School,Single,Blue
788756133,Existing Customer,44,F,3,Unknown,Divorced,Blue
755437533,Existing Customer,48,F,4,Graduate,Single,Blue
713573508,Attrited Customer,41,M,4,Graduate,Unknown,Silver
709430508,Attrited Customer,40,M,4,High School,Unknown,Blue
710645583,Existing Customer,44,F,2,Uneducated,Single,Blue
714253983,Existing Customer,44,M,3,Unknown,Married,Blue
771566208,Existing Customer,48,M,3,College,Married,Blue
713314533,Attrited Customer,40,M,2,Unknown,Single,Blue
720725883,Existing Customer,34,F,2,College,Single,Blue
708539583,Existing Customer,44,F,3,Unknown,Married,Blue
716747283,Existing Customer,44,F,2,Uneducated,Single,Blue
787519683,Existing Customer,41,F,2,Graduate,Single,Blue
721044333,Existing Customer,34,F,2,College,Single,Blue
713679633,Attrited Customer,41,F,3,Graduate,Married,Blue
711126483,Existing Customer,37,F,1,Graduate,Single,Blue
814191333,Attrited Customer,55,M,2,Unknown,Divorced,Blue
715040208,Existing Customer,49,F,2,Graduate,Single,Blue
710769258,Existing Customer,40,F,2,Graduate,Single,Blue
715227633,Existing Customer,36,F,3,College,Single,Blue
708635058,Existing Customer,53,F,0,High School,Single,Blue
709051533,Existing Customer,46,F,1,Graduate,Married,Blue
718940208,Existing Customer,55,F,0,Graduate,Single,Blue
712361583,Existing Customer,47,M,5,Graduate,Married,Silver
708390633,Existing Customer,52,F,3,Graduate,Married,Blue
720281508,Existing Customer,44,F,2,Doctorate,Divorced,Blue
720885558,Existing Customer,51,F,2,High School,Single,Blue
709781208,Existing Customer,34,F,0,Unknown,Married,Blue
710086308,Existing Customer,46,F,4,High School,Unknown,Blue
713282733,Existing Customer,37,F,2,Graduate,Single,Blue
815812683,Existing Customer,47,M,3,Unknown,Single,Blue
708204033,Existing Customer,36,F,5,Unknown,Single,Blue
720040158,Existing Customer,47,M,3,Uneducated,Single,Blue
755996583,Attrited Customer,57,F,2,Uneducated,Single,Blue
711359058,Existing Customer,46,F,4,High School,Single,Blue
714064908,Existing Customer,57,F,1,Graduate,Single,Blue
717074283,Attrited Customer,45,F,3,Graduate,Divorced,Blue
765847383,Existing Customer,50,M,1,Graduate,Married,Blue
789531633,Existing Customer,53,F,4,Graduate,Single,Blue
820593033,Existing Customer,43,F,2,Graduate,Single,Silver
710078358,Existing Customer,36,M,4,Post-Graduate,Married,Blue
715025208,Existing Customer,56,F,2,College,Married,Blue
709596783,Existing Customer,46,M,3,College,Married,Blue
715960308,Attrited Customer,53,F,1,Graduate,Divorced,Blue
716653758,Existing Customer,55,M,0,Unknown,Single,Blue
787268733,Existing Customer,52,F,1,Graduate,Married,Blue
789923058,Attrited Customer,53,F,1,High School,Married,Blue
771079833,Existing Customer,40,F,3,High School,Single,Blue
710507733,Existing Customer,42,M,4,Graduate,Single,Blue
779269158,Attrited Customer,43,F,2,Graduate,Married,Blue
711627558,Existing Customer,40,F,3,Uneducated,Single,Blue
710536983,Existing Customer,49,F,0,Post-Graduate,Married,Blue
712237458,Existing Customer,47,M,3,Unknown,Married,Blue
778289883,Attrited Customer,42,F,2,Graduate,Unknown,Blue
714154533,Existing Customer,45,F,3,High School,Single,Blue
803657133,Existing Customer,60,M,1,Graduate,Single,Blue
769053033,Attrited Customer,44,F,1,Graduate,Single,Blue
713613258,Existing Customer,46,M,4,High School,Single,Blue
768544833,Existing Customer,45,F,4,Uneducated,Single,Blue
720782658,Existing Customer,42,M,4,Graduate,Married,Blue
768162108,Attrited Customer,49,M,3,College,Married,Blue
710511858,Existing Customer,58,F,0,Unknown,Married,Blue
714516033,Existing Customer,53,M,3,High School,Married,Blue
788630958,Existing Customer,44,M,2,Uneducated,Single,Blue
717646008,Existing Customer,61,F,1,College,Married,Blue
712290258,Existing Customer,49,F,1,Unknown,Married,Blue
716292033,Existing Customer,37,F,4,High School,Single,Blue
780372408,Existing Customer,43,F,5,High School,Single,Blue
720853158,Existing Customer,38,F,3,High School,Single,Blue
823507833,Existing Customer,44,M,4,High School,Single,Blue
711111633,Existing Customer,60,M,1,High School,Single,Silver
709904508,Existing Customer,59,F,0,Post-Graduate,Single,Blue
712022883,Existing Customer,37,F,2,High School,Single,Blue
712173108,Existing Customer,48,F,1,Unknown,Unknown,Blue
714156633,Existing Customer,60,F,0,Unknown,Single,Blue
714581358,Attrited Customer,48,F,3,Graduate,Single,Blue
713256033,Existing Customer,39,F,3,Uneducated,Single,Blue
825831933,Existing Customer,52,F,3,High School,Married,Blue
720274158,Existing Customer,42,F,4,High School,Married,Blue
772394883,Attrited Customer,60,F,1,Uneducated,Single,Blue
794253108,Existing Customer,52,M,4,Graduate,Single,Blue
720899883,Existing Customer,44,F,1,High School,Married,Blue
714313608,Existing Customer,36,F,4,Uneducated,Married,Blue
