Fatura_Cod,Produto,Quantidade,Preco_Unitario,Fatura_Total,Data,Cliente_Cod,Dist_Cod
3218237,SUNSCREEN SPF 50,3,1.99,5.97,02/06/2024 14:45,817142433,22756-221924
1509640,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,02/06/2024 14:50,714751158,33251-75243
1284240,PERSONALIZED NOTEBOOK,2,1.89,3.78,02/06/2024 14:55,715942683,16668-165944
2367719,WATER BOTTLE WITH FILTER,2,1.49,2.98,02/06/2024 15:00,778155558,8282-1898
6112922,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,02/06/2024 15:05,713137233,19346-191915
8104544,TRAVEL BACKPACK,2,11.99,23.98,02/06/2024 15:10,816263808,5927-37539
5426416,FROZEN YOGURT,3,1.99,5.97,02/06/2024 15:15,819700533,31415-108430
8521271,EMERGENCY BLANKET,2,2.99,5.98,02/06/2024 15:20,716645883,28211-249868
4490658,HANDMADE SOAP BAR,2,2.49,4.98,02/06/2024 15:25,794462133,74668-96157
1321458,HANDMADE SOAP BAR,3,2.49,7.47,02/06/2024 15:30,712255458,49576-265425
1531212,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,02/06/2024 15:35,714321408,25660-241926
3188906,CHOCOLATE CAKE,2,2.99,5.98,02/06/2024 15:40,711671058,28546-250018
8729051,HANDMADE CERAMIC MUG,1,3.3,3.3,02/06/2024 15:45,710644158,35614-224449
3006012,ORGANIC HONEY,1,1.49,1.49,02/06/2024 15:50,708998583,20266-204547
5163005,AROMATHERAPY DIFFUSER,1,3.49,3.49,02/06/2024 15:55,772150983,73762-106026
2171478,HANDMADE CERAMIC MUG,2,3.3,6.6,02/06/2024 16:00,768965208,8440-169484
7123559,SHORT NIKE M,3,2.0,6.0,02/06/2024 16:05,710463408,8076-150985
3467049,SUNSCREEN SPF 50,3,1.99,5.97,02/06/2024 16:10,711937158,3857-141555
1684621,VEGAN BURGERS,3,3.49,10.47,02/06/2024 16:15,712389108,7719-53119
4747783,INSTANT CAMERA FILM,3,0.99,2.97,02/06/2024 16:20,781073733,76645-97519
5536265,ORGANIC HONEY,2,1.49,2.98,02/06/2024 16:25,714543633,74269-51939
2351256,LUXURY BATH BOMB SET,2,335.8,671.6,02/06/2024 16:30,708848208,13780-107526
7342844,MINIATURE TERRARIUM,1,2.79,2.79,02/06/2024 16:35,718645308,9311-242264
9409381,CHESS SET,1,27.99,27.99,02/06/2024 16:40,714868608,4177-146407
8072176,AROMATHERAPY DIFFUSER,2,3.49,6.98,02/06/2024 16:45,713489358,79208-97074
7659808,POWER BANK CHARGER,1,9.99,9.99,02/06/2024 16:50,773073558,6954-87965
2027307,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,02/06/2024 16:55,719168883,2527-32799
4814433,EMERGENCY BLANKET,1,2.99,2.99,02/06/2024 17:00,714751158,8671-93691
3305840,HEADPHONES WITH NOISE CANCELLATION,2,25.99,51.98,02/06/2024 17:05,717450633,25724-242304
6317215,TRAVEL BACKPACK,1,11.99,11.99,02/06/2024 17:10,713827383,28393-250695
6058146,FROZEN YOGURT,1,1.99,1.99,02/06/2024 17:15,767114958,76979-136639
6239070,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,02/06/2024 17:20,719787633,760-248038
2446067,REUSABLE GROCERY BAGS,3,1.99,5.97,02/06/2024 17:25,713166333,3916-136885
9299212,HANDMADE CERAMIC MUG,2,3.3,6.6,02/06/2024 17:30,780180033,49823-271381
1860203,FRUIT SALAD,3,1.29,3.87,02/06/2024 17:35,709961958,18531-182667
9595329,WATERPROOF PHONE CASE,3,0.85,2.55,02/06/2024 17:40,820593033,12212-38581
5294232,LUXURY BATH BOMB SET,2,335.8,671.6,02/06/2024 17:45,716832858,17004-164724
3984759,CHESS SET,3,27.99,83.97,02/06/2024 17:50,713407458,73448-25069
7153266,MINIATURE TERRARIUM,1,2.79,2.79,02/06/2024 17:55,713889933,5684-241588
2940615,TRAVEL ADAPTERS SET,2,2.2,4.4,02/06/2024 18:00,787500333,13671-107166
8801410,ECO-FRIENDLY BAMBOO TOOTHBRUSH,3,0.75,2.25,02/06/2024 18:05,765459858,24478-238082
6834150,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,02/06/2024 18:10,711635358,1677-139381
1706810,TRAVEL ADAPTERS SET,1,2.2,2.2,02/06/2024 18:15,718756533,75293-79993
5479930,DIGITAL DRAWING TABLET,2,8.99,17.98,02/06/2024 18:20,769411758,31087-103702
9216761,GIN TONIC ABSOLUT,2,2.43,4.86,02/06/2024 18:25,720099708,6690-75361
9802200,WATER BOTTLE WITH FILTER,3,1.49,4.47,02/06/2024 18:30,712720158,12809-96661
4718359,FRESHLY BAKED BREAD,2,1.49,2.98,02/06/2024 18:35,717721458,9253-96095
5399203,PIZZA SLICES,1,3.99,3.99,02/06/2024 18:40,721179708,7924-95387
2014061,CHOCOLATE CAKE,1,2.99,2.99,02/06/2024 18:45,713962233,22533-221785
3554322,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,02/06/2024 18:50,714387108,2841-92480
3800302,REUSABLE GROCERY BAGS,3,1.99,5.97,02/06/2024 18:55,709919283,35612-88221
3667740,PORTABLE BLUETOOTH SPEAKER,2,17.99,35.98,02/06/2024 19:00,712559058,31832-123346
3200345,POWER BANK CHARGER,2,9.99,19.98,02/06/2024 19:05,793616883,79245-99881
4293695,INSTANT CAMERA FILM,2,0.99,1.98,02/06/2024 19:10,717915783,22874-97721
7621826,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,02/06/2024 19:15,714566958,4833-107475
1545447,FRUIT SALAD,1,1.29,1.29,02/06/2024 19:20,717999183,10231-97300
8427493,FROZEN YOGURT,1,1.99,1.99,02/06/2024 19:25,788519958,74337-122544
5408726,SPICED TEA MIX,2,0.99,1.98,02/06/2024 19:30,712370208,9783-98132
1704473,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,02/06/2024 19:35,718929708,76890-121288
3178649,MINIATURE TERRARIUM,1,2.79,2.79,02/06/2024 19:40,779661033,75229-94473
6484305,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,02/06/2024 19:45,789472833,8142-3188
5255051,LUXURY BATH BOMB SET,1,335.8,335.8,02/06/2024 19:50,717500133,76320-96020
8532556,DIY KITS FOR BEGINNERS,3,4.5,13.5,02/06/2024 19:55,708428958,19398-201886
2151823,SHORT NIKE M,1,2.0,2.0,02/06/2024 20:00,717207408,16785-156108
3944051,MINIATURE TERRARIUM,2,2.79,5.58,02/06/2024 20:05,715732533,26294-244144
2297108,VEGAN BURGERS,3,3.49,10.47,02/06/2024 20:10,718306308,31476-140004
8448420,ORGANIC TEA INFUSIONS,1,3.0,3.0,02/06/2024 20:15,720592533,11771-105220
4803437,VELVET CUSHION COVER,2,9.45,18.9,02/06/2024 20:20,709571958,18351-181965
9923827,FROZEN YOGURT,2,1.99,3.98,02/06/2024 20:25,756691608,15778-159191
1245289,SMART WATCH FITNESS TRACKER,2,32.99,65.98,02/06/2024 20:30,713254983,26767-245330
1600019,SUSHI MAKING KIT,3,6.99,20.97,02/06/2024 20:35,720512433,8178-146684
4272027,SHORT NIKE M,2,2.0,4.0,02/06/2024 20:40,711263058,25467-239191
3406593,DIGITAL DRAWING TABLET,1,8.99,8.99,02/06/2024 20:45,719955558,34256-44279
5741546,SMART WATCH FITNESS TRACKER,1,32.99,32.99,02/06/2024 20:50,770262183,6190-152124
9099931,EMERGENCY BLANKET,3,2.99,8.97,02/06/2024 20:55,719196858,30832-101914
9394439,GIN TONIC ABSOLUT,1,2.43,2.43,02/06/2024 21:00,716124408,10539-98366
5167348,SUSHI MAKING KIT,2,6.99,13.98,02/06/2024 21:05,718215033,30051-114910
4006310,CHOCOLATE CAKE,1,2.99,2.99,02/06/2024 21:10,787599258,15870-165967
3206819,MINIATURE TERRARIUM,3,2.79,8.37,02/06/2024 21:15,720496158,25471-241148
6579554,WATERPROOF PHONE CASE,1,0.85,0.85,02/06/2024 21:20,718399233,74857-73705
5750282,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,02/06/2024 21:25,718162908,30668-100315
4738783,AROMATHERAPY DIFFUSER,1,3.49,3.49,02/06/2024 21:30,711600033,18861-193944
8408690,LUXURY CANDLE SET,3,4.99,14.97,02/06/2024 21:35,715650783,74469-95981
4932123,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,02/06/2024 21:40,788769783,10200-99560
2342782,INSTANT CAMERA FILM,1,0.99,0.99,02/06/2024 21:45,719731458,74417-83343
7825083,PERSONALIZED NOTEBOOK,2,1.89,3.78,02/06/2024 21:50,824782008,73891-107434
7515035,DIGITAL DRAWING TABLET,3,8.99,26.97,02/06/2024 21:55,709902108,9039-138386
8188511,PIZZA SLICES,2,3.99,7.98,02/06/2024 22:00,825838908,78011-108786
5395609,FRUIT SALAD,1,1.29,1.29,02/06/2024 22:05,795844983,47228-255067
3546942,SHORT NIKE M,3,2.0,6.0,02/06/2024 22:10,772426383,22047-217305
6371776,POWER BANK CHARGER,2,9.99,19.98,02/06/2024 22:15,709219533,18454-187328
5851462,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,02/06/2024 22:20,715622508,28255-250643
5122855,DIY KITS FOR BEGINNERS,1,4.5,4.5,02/06/2024 22:25,710288883,26955-246149
2277634,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,02/06/2024 22:30,715856208,24427-237908
6123204,SPACEBOY LUNCH BOX,2,1.0,2.0,02/06/2024 22:35,713560758,72915-93016
9215179,POWER BANK CHARGER,1,9.99,9.99,02/06/2024 22:40,714672933,524-468
4017057,MODERN WALL ART PRINT,3,4.2,12.6,02/06/2024 22:45,819051183,5640-2442
3205270,VELVET CUSHION COVER,2,9.45,18.9,02/06/2024 22:50,772869033,28367-249919
8101902,HANDMADE CERAMIC MUG,3,3.3,9.9,02/06/2024 22:55,712021233,30250-50859
8232600,ORGANIC HONEY,1,1.49,1.49,02/06/2024 23:00,709921158,22355-217605
6122050,CHOCOLATE CAKE,2,2.99,5.98,02/06/2024 23:05,789502308,14912-156110
8734888,GIN TONIC ABSOLUT,3,2.43,7.29,02/06/2024 23:10,713163258,6419-33739
9578972,VELVET CUSHION COVER,1,9.45,9.45,02/06/2024 23:15,793581933,48839-263350
8455648,PINK FLAMINGO BEACH TOWEL,3,3.69,11.07,02/06/2024 23:20,716497908,42423-96137
3630673,FRUIT SALAD,2,1.29,2.58,02/06/2024 23:25,710934033,26884-245970
9054772,TRAVEL ADAPTERS SET,3,2.2,6.6,02/06/2024 23:30,815085708,27174-246564
6875615,SHORT NIKE M,1,2.0,2.0,02/06/2024 23:35,713405133,6003-126885
6239158,MINIATURE TERRARIUM,2,2.79,5.58,02/06/2024 23:40,778912683,23836-232524
5220526,SPACEBOY LUNCH BOX,2,1.0,2.0,02/06/2024 23:45,826417233,18533-187947
4662271,CHOCOLATE CHIP COOKIES,3,10.77,32.31,02/06/2024 23:50,788856408,26156-241967
8081318,POWER BANK CHARGER,1,9.99,9.99,02/06/2024 23:55,771474108,9897-93936
5490924,SMART WATCH FITNESS TRACKER,1,32.99,32.99,03/06/2024 00:00,708341958,26833-245765
1888005,CHOCOLATE CAKE,1,2.99,2.99,03/06/2024 00:05,718967433,31368-105748
6295654,WATERPROOF PHONE CASE,1,0.85,0.85,03/06/2024 00:10,713254983,23406-230068
9397934,CHOCOLATE CHIP COOKIES,3,10.77,32.31,03/06/2024 00:15,719660658,2163-141415
4598326,SPICED TEA MIX,3,0.99,2.97,03/06/2024 00:20,714726858,76773-91864
2725797,SHORT NIKE M,3,2.0,6.0,03/06/2024 00:25,710912733,339-102
6557610,DIY KITS FOR BEGINNERS,1,4.5,4.5,03/06/2024 00:30,719258433,35604-79001
3622896,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,03/06/2024 00:35,713522058,22921-215984
2842791,EMERGENCY BLANKET,1,2.99,2.99,03/06/2024 00:40,784907658,79310-102567
3256380,LUXURY CANDLE SET,2,4.99,9.98,03/06/2024 00:45,709164408,2015-143930
4417967,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,03/06/2024 00:50,778465533,75480-107203
5652057,DIGITAL DRAWING TABLET,1,8.99,8.99,03/06/2024 00:55,711559008,5224-375
9570610,MODERN WALL ART PRINT,1,4.2,4.2,03/06/2024 01:00,721480158,27271-180847
3048005,SPACEBOY LUNCH BOX,1,1.0,1.0,03/06/2024 01:05,711040758,2406-12023
3370968,WIRELESS EARBUDS,1,32.49,32.49,03/06/2024 01:10,779683683,11355-104291
3046047,SHORT NIKE M,3,2.0,6.0,03/06/2024 01:15,812671758,6571-65302
1912456,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,03/06/2024 01:20,793543758,79347-100350
7826040,SMART WATCH FITNESS TRACKER,3,32.99,98.97,03/06/2024 01:25,716691783,15690-154018
3399771,MINIATURE TERRARIUM,2,2.79,5.58,03/06/2024 01:30,709783908,30102-18582
1024065,FROZEN YOGURT,2,1.99,3.98,03/06/2024 01:35,718528833,48004-260644
6606289,HANDMADE SOAP BAR,1,2.49,2.49,03/06/2024 01:40,778260108,19811-116532
8924592,TRAVEL ADAPTERS SET,1,2.2,2.2,03/06/2024 01:45,712812408,40429-96876
5507634,CHOCOLATE CAKE,3,2.99,8.97,03/06/2024 01:50,718913358,10719-99626
3022304,SPICED TEA MIX,3,0.99,2.97,03/06/2024 01:55,716378658,31235-106228
1647271,MINIATURE TERRARIUM,1,2.79,2.79,03/06/2024 02:00,708344358,49419-261290
4022497,SUNSCREEN SPF 50,1,1.99,1.99,03/06/2024 02:05,712572858,9430-87860
4058718,DIY CANDLE MAKING KIT,3,5.2,15.6,03/06/2024 02:10,720071583,15495-157924
1265070,ORGANIC TEA INFUSIONS,1,3.0,3.0,03/06/2024 02:15,708083283,31019-102133
1789252,WATERPROOF PHONE CASE,3,0.85,2.55,03/06/2024 02:20,709518858,18359-188905
1393414,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,03/06/2024 02:25,780717483,47676-259007
3564089,SUSHI MAKING KIT,2,6.99,13.98,03/06/2024 02:30,714595983,15619-162724
1988590,FIRST AID KIT,2,3.99,7.98,03/06/2024 02:35,755467683,10185-99739
9293392,WATER BOTTLE WITH FILTER,2,1.49,2.98,03/06/2024 02:40,716315508,5126-148407
3244392,REUSABLE GROCERY BAGS,3,1.99,5.97,03/06/2024 02:45,778857108,19864-202264
5675086,MODERN WALL ART PRINT,3,4.2,12.6,03/06/2024 02:50,715049583,74746-97383
9940589,CHOCOLATE CAKE,1,2.99,2.99,03/06/2024 02:55,716839983,30093-13400
7604015,BOARD GAMES COLLECTION,1,9.99,9.99,03/06/2024 03:00,720003558,16991-167626
8266966,TRAVEL BACKPACK,2,11.99,23.98,03/06/2024 03:05,718437033,21691-197868
8057494,SUNSCREEN SPF 50,2,1.99,3.98,03/06/2024 03:10,813915933,42510-95167
1718124,TRAVEL ADAPTERS SET,3,2.2,6.6,03/06/2024 03:15,715328658,22673-223225
7089054,PORTABLE BLUETOOTH SPEAKER,2,17.99,35.98,03/06/2024 03:20,793717608,8301-7028
1860279,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,03/06/2024 03:25,770871708,4258-418
4063118,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,03/06/2024 03:30,778720533,27170-237504
2058091,HANDMADE CERAMIC MUG,3,3.3,9.9,03/06/2024 03:35,720398958,10737-102277
4321303,HANDMADE SOAP BAR,2,2.49,4.98,03/06/2024 03:40,710443833,662-428
3575396,WATERPROOF PHONE CASE,2,0.85,1.7,03/06/2024 03:45,712826208,76509-99294
8607106,ORGANIC TEA INFUSIONS,3,3.0,9.0,03/06/2024 03:50,805543158,75235-93792
1510011,FRESHLY BAKED BREAD,3,1.49,4.47,03/06/2024 03:55,772323033,48975-259144
1127191,VELVET CUSHION COVER,2,9.45,18.9,03/06/2024 04:00,771963708,7802-73320
5173937,TRAVEL ADAPTERS SET,2,2.2,4.4,03/06/2024 04:05,718708908,7208-560
2412630,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,03/06/2024 04:10,711274458,75764-96592
6447643,SUNSCREEN SPF 50,3,1.99,5.97,03/06/2024 04:15,778868958,24601-238335
1752220,FOLDABLE SHOPPING BAG,3,0.99,2.97,03/06/2024 04:20,720091083,72770-71562
9582765,GIN TONIC ABSOLUT,1,2.43,2.43,03/06/2024 04:25,711658758,8134-95797
5483767,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,03/06/2024 04:30,717159858,19352-195229
5035150,BOARD GAMES COLLECTION,1,9.99,9.99,03/06/2024 04:35,711473058,4674-100799
5610818,SHORT NIKE M,2,2.0,4.0,03/06/2024 04:40,778745058,74664-94345
5936844,SPICED TEA MIX,3,0.99,2.97,03/06/2024 04:45,716198358,716-1121
3262144,LUXURY CANDLE SET,1,4.99,4.99,03/06/2024 04:50,713118183,7888-82364
4286767,SPACEBOY LUNCH BOX,1,1.0,1.0,03/06/2024 04:55,744231708,16909-170231
6980786,ORGANIC HONEY,3,1.49,4.47,03/06/2024 05:00,717773433,14526-123746
6554666,FRESHLY BAKED BREAD,1,1.49,1.49,03/06/2024 05:05,769701258,74156-31602
4952335,EMERGENCY BLANKET,3,2.99,8.97,03/06/2024 05:10,709314408,2456-17197
2695282,FIRST AID KIT,3,3.99,11.97,03/06/2024 05:15,708269583,11871-104445
3944612,TRAVEL BACKPACK,1,11.99,11.99,03/06/2024 05:20,713010483,30360-76020
9935507,LUXURY CANDLE SET,1,4.99,4.99,03/06/2024 05:25,717975333,79255-97095
7776193,SMART WATCH FITNESS TRACKER,3,32.99,98.97,03/06/2024 05:30,756629133,30647-100861
1194826,EMERGENCY BLANKET,2,2.99,5.98,03/06/2024 05:35,717112533,47620-258867
9231456,LUXURY BATH BOMB SET,2,335.8,671.6,03/06/2024 05:40,719614758,34437-73441
5537517,SPACEBOY LUNCH BOX,1,1.0,1.0,03/06/2024 05:45,719607183,18395-173858
1223915,SHORT NIKE M,1,2.0,2.0,03/06/2024 05:50,796145133,76576-99389
6681039,VEGAN BURGERS,3,3.49,10.47,03/06/2024 05:55,708301683,18785-191885
9673249,VEGAN BURGERS,3,3.49,10.47,03/06/2024 06:00,710809833,2773-69720
6652679,CHESS SET,1,27.99,27.99,03/06/2024 06:05,714600258,30380-37179
1616596,TRAVEL ADAPTERS SET,3,2.2,6.6,03/06/2024 06:10,715517733,28752-250830
9116873,AROMATHERAPY DIFFUSER,1,3.49,3.49,03/06/2024 06:15,779804208,35626-96757
5657839,SHORT NIKE M,3,2.0,6.0,03/06/2024 06:20,710023233,8303-7947
6105690,FRUIT SALAD,3,1.29,3.87,03/06/2024 06:25,716869458,20220-204224
2204108,WATERPROOF PHONE CASE,1,0.85,0.85,03/06/2024 06:30,773140683,17833-179166
7630561,POWER BANK CHARGER,3,9.99,29.97,03/06/2024 06:35,720980958,7578-20499
2652200,WIRELESS EARBUDS,3,32.49,97.47,03/06/2024 06:40,716552433,8310-1745
5506432,FOLDABLE SHOPPING BAG,2,0.99,1.98,03/06/2024 06:45,718926258,20343-204765
3076756,PIZZA SLICES,1,3.99,3.99,03/06/2024 06:50,715477233,40904-77324
2748709,PINK FLAMINGO BEACH TOWEL,3,3.69,11.07,03/06/2024 06:55,709641933,4276-936
4795133,DIY KITS FOR BEGINNERS,2,4.5,9.0,03/06/2024 07:00,716631708,76853-111232
2509832,WATER BOTTLE WITH FILTER,1,1.49,1.49,03/06/2024 07:05,713401758,14399-117270
9761199,HANDMADE SOAP BAR,1,2.49,2.49,03/06/2024 07:10,719745558,18662-190104
8912039,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,03/06/2024 07:15,712572858,19033-185564
9151031,GIN TONIC ABSOLUT,2,2.43,4.86,03/06/2024 07:20,712709508,33427-94634
3583740,LUXURY CANDLE SET,3,4.99,14.97,03/06/2024 07:25,716380683,19362-200884
4376143,SHORT NIKE M,2,2.0,4.0,03/06/2024 07:30,708942408,24480-220065
9154600,GIN TONIC ABSOLUT,2,2.43,4.86,03/06/2024 07:35,719026383,11549-104054
8080614,TRAVEL ADAPTERS SET,1,2.2,2.2,03/06/2024 07:40,827476983,6567-61979
5350264,INSTANT CAMERA FILM,2,0.99,1.98,03/06/2024 07:45,710529708,4014-138344
7954072,LUXURY BATH BOMB SET,3,335.8,1007.4,03/06/2024 07:50,718775808,25472-241147
5383557,VEGAN BURGERS,1,3.49,3.49,03/06/2024 07:55,720836808,29298-246968
7251354,LUXURY CANDLE SET,3,4.99,14.97,03/06/2024 08:00,713058858,9439-96684
6451472,CHOCOLATE CHIP COOKIES,1,10.77,10.77,03/06/2024 08:05,721207908,76978-136645
1498653,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,03/06/2024 08:10,780201633,74250-51859
5338156,VELVET CUSHION COVER,3,9.45,28.35,03/06/2024 08:15,788595183,32014-127585
9869595,PIZZA SLICES,3,3.99,11.97,03/06/2024 08:20,718698558,10105-99828
1134719,PIZZA SLICES,1,3.99,3.99,03/06/2024 08:25,709709283,25722-242171
8583644,WATERPROOF PHONE CASE,1,0.85,0.85,03/06/2024 08:30,803418783,32209-116506
2344474,MODERN WALL ART PRINT,2,4.2,8.4,03/06/2024 08:35,708944958,21260-210347
3836993,EMERGENCY BLANKET,2,2.99,5.98,03/06/2024 08:40,715341858,30598-99419
6428379,TRAVEL ADAPTERS SET,3,2.2,6.6,03/06/2024 08:45,787509408,10480-100820
3380366,TRAVEL ADAPTERS SET,2,2.2,4.4,03/06/2024 08:50,718021608,32532-137975
6044451,MODERN WALL ART PRINT,1,4.2,4.2,03/06/2024 08:55,715311183,72912-94362
6686986,LUXURY BATH BOMB SET,1,335.8,335.8,03/06/2024 09:00,710694033,14611-121465
9329169,PERSONALIZED NOTEBOOK,2,1.89,3.78,03/06/2024 09:05,714573258,18363-190444
1554572,CHOCOLATE CHIP COOKIES,3,10.77,32.31,03/06/2024 09:10,789070233,15782-152241
1484142,HEADPHONES WITH NOISE CANCELLATION,2,25.99,51.98,03/06/2024 09:15,711285633,31537-111245
7100530,CHESS SET,3,27.99,83.97,03/06/2024 09:20,721154208,74777-97827
1341502,CHOCOLATE CAKE,3,2.99,8.97,03/06/2024 09:25,710662158,28696-250905
6772096,WIRELESS EARBUDS,3,32.49,97.47,03/06/2024 09:30,809320908,14784-131067
9288881,WIRELESS EARBUDS,3,32.49,97.47,03/06/2024 09:35,719784708,32152-109504
7286891,FRUIT SALAD,2,1.29,2.58,03/06/2024 09:40,772346358,79295-96480
9758604,HANDMADE CERAMIC MUG,2,3.3,6.6,03/06/2024 09:45,814086333,70012-103332
9070763,INSTANT CAMERA FILM,3,0.99,2.97,03/06/2024 09:50,809459733,8121-94805
3584011,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,03/06/2024 09:55,714216033,70336-142244
9741857,SUSHI MAKING KIT,2,6.99,13.98,03/06/2024 10:00,716837508,79322-95581
4058953,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,03/06/2024 10:05,779862408,24489-238169
8021662,MODERN WALL ART PRINT,1,4.2,4.2,03/06/2024 10:10,718555308,24886-237519
5777262,ORGANIC HONEY,1,1.49,1.49,03/06/2024 10:15,712852233,21245-210306
7560412,REUSABLE GROCERY BAGS,1,1.99,1.99,03/06/2024 10:20,778973658,28331-250065
3560345,FIRST AID KIT,2,3.99,7.98,03/06/2024 10:25,719608308,30420-75784
4695058,FROZEN YOGURT,2,1.99,3.98,03/06/2024 10:30,714735033,22026-217106
3765094,SHORT NIKE M,3,2.0,6.0,03/06/2024 10:35,779509983,8025-150267
2795101,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,03/06/2024 10:40,712130058,30513-93813
7377215,LUXURY CANDLE SET,1,4.99,4.99,03/06/2024 10:45,713476758,23351-221565
2151669,FIRST AID KIT,2,3.99,7.98,03/06/2024 10:50,710500983,28420-250688
8098833,TRAVEL BACKPACK,1,11.99,11.99,03/06/2024 10:55,708886533,22279-219004
8704971,DIY CANDLE MAKING KIT,2,5.2,10.4,03/06/2024 11:00,708745983,74830-100386
4492830,LUXURY CANDLE SET,2,4.99,9.98,03/06/2024 11:05,712549758,23899-232765
7185048,ORGANIC HONEY,3,1.49,4.47,03/06/2024 11:10,710715783,34470-103500
1397488,REUSABLE GROCERY BAGS,2,1.99,3.98,03/06/2024 11:15,708693558,28143-243617
6621794,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,03/06/2024 11:20,718431258,18885-196404
8291547,CHOCOLATE CHIP COOKIES,1,10.77,10.77,03/06/2024 11:25,716626008,17100-94557
5416066,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,03/06/2024 11:30,802822833,47172-255304
8741846,ORGANIC TEA INFUSIONS,3,3.0,9.0,03/06/2024 11:35,721044333,5818-18699
3701221,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,03/06/2024 11:40,714169083,75676-90374
3561676,FIRST AID KIT,1,3.99,3.99,03/06/2024 11:45,708741633,20304-204209
8422654,FRESHLY BAKED BREAD,1,1.49,1.49,03/06/2024 11:50,711448983,22225-218845
2194070,EMERGENCY BLANKET,1,2.99,2.99,03/06/2024 11:55,798045708,30423-81164
9773200,ECO-FRIENDLY BAMBOO TOOTHBRUSH,3,0.75,2.25,03/06/2024 12:00,778839108,18140-216665
6480861,INSTANT CAMERA FILM,2,0.99,1.98,03/06/2024 12:05,789970233,16666-174285
2114154,FROZEN YOGURT,1,1.99,1.99,03/06/2024 12:10,709668408,10242-99859
8158743,HIGH QUALITY COFFEE BEANS,1,1.79,1.79,03/06/2024 12:15,827051808,22533-221785
7926959,SMART WATCH FITNESS TRACKER,1,32.99,32.99,03/06/2024 12:20,718909158,33353-44319
3718655,SHORT NIKE M,1,2.0,2.0,03/06/2024 12:25,708396033,10763-102131
6526217,FROZEN YOGURT,1,1.99,1.99,03/06/2024 12:30,719539458,1577-123446
1652652,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,03/06/2024 12:35,779533983,11476-105389
6731787,EMERGENCY BLANKET,3,2.99,8.97,03/06/2024 12:40,714752208,76442-90445
6440227,POWER BANK CHARGER,2,9.99,19.98,03/06/2024 12:45,735825258,23055-227407
9714138,VINTAGE STYLE WALL CLOCK,2,5.99,11.98,03/06/2024 12:50,708303108,17441-181732
5694625,TRAVEL ADAPTERS SET,2,2.2,4.4,03/06/2024 12:55,712595433,130-87
3415000,INSTANT CAMERA FILM,3,0.99,2.97,03/06/2024 13:00,795155433,28206-250105
6738456,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,03/06/2024 13:05,715022133,40403-77873
3548605,CHOCOLATE CHIP COOKIES,2,10.77,21.54,03/06/2024 13:10,716736858,27372-247288
2147868,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,03/06/2024 13:15,713539833,17142-178588
7399184,SUNSCREEN SPF 50,1,1.99,1.99,03/06/2024 13:20,788199858,22050-217324
1111242,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,03/06/2024 13:25,780206958,74223-53819
6805576,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,03/06/2024 13:30,772366833,76895-121624
1677129,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,03/06/2024 13:35,717409533,30662-100361
4205615,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,03/06/2024 13:40,708502908,76877-122186
4341513,FRESHLY BAKED BREAD,2,1.49,2.98,03/06/2024 13:45,772166058,23781-228765
7900858,LUXURY BATH BOMB SET,1,335.8,335.8,03/06/2024 13:50,718777008,16373-170804
2495199,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,03/06/2024 13:55,810347208,33212-12416
